primary_name,ra,dec,vmag
102357,11.783597,23.720444,6.94
102361,11.780266,-21.474917,8.17
102365,11.775298,-40.500354,4.91
102444,11.792078,-5.2635278,7.97
10245,1.6732083,7.0866667,8.19
102540,11.801106,-35.225139,7.1
10257229,18.913647,47.385289,nan
102634,11.817056,-0.31866667,6.15
102902,11.845033,-33.14125,7.36
102956,11.856256,57.640778,7.86
103047,11.865992,8.8301111,7.4
10307,1.6964287,42.613365,4.96
103095,11.882991,37.718677,6.45
103313,11.897306,0.55211111,6.31
10336,1.6859972,7.5885833,8.71
103417,11.910956,54.233877,8.8
103432,11.908908,19.411233,8.22
103459,11.914433,-1.4514858,7.6
10353,1.6829916,-5.4036278,8.48
10358759,19.889888,47.491231,nan
103616,11.930944,-21.659111,7.66
103813,11.957133,26.762611,7.44
103828,11.956268,58.29981,8.44
103829,11.95867,53.554191,9.22
10383,1.685825,-9.9685,8.27
10453588,18.925674,47.637219,nan
104556,12.041366,43.084081,6.64
104576,12.044293,-10.713638,8.5
104588,12.045852,31.510254,8.66
10476,1.7082672,20.268504,5.2
10479,1.70095,-4.9445278,8.78
104800,12.068211,3.3407528,9.22
10486,1.7212194,45.322639,6.33
104860,12.076036,66.336589,7.92
104985,12.087533,76.905734,5.78
105,0.097929027,-41.753068,7.53
105113,12.101443,-32.961231,6.6
105113B,12.101389,-32.956667,nan
105279,12.121111,10.531378,8.41
105304,12.12457,13.032911,9.63
105405,12.135297,39.655528,7.33
105546,12.150767,59.01825,8.61
105590,12.157875,-11.856667,6.81
105618,12.160172,11.211576,8.64
105631,12.160349,40.252055,7.47
1057-00813-1,19.751141,9.2712784,9.435
1057-02238-1,19.755383,8.4052029,8.94
1058-00205-1,19.908067,9.2759552,8.895
1058-00635-1,19.878129,9.1449776,9.014
1058-01083-1,19.79184,8.925519,9.534
1058-01537-1,19.82334,9.2302074,9.496
1058-02389-1,19.888153,8.397851,8.994
1058-02865-1,19.89731,8.4311867,8.54
1058-02895-1,19.847365,8.751687,9.645
1058-02972-1,19.797636,8.2009821,9.512
1058-03402-1,19.842979,8.8838835,9.823
105811,12.180081,-9.3971111,7.5
105844,12.183236,22.862,8.07
105963,12.191092,53.421833,7.96
106088,12.206847,19.801025,8.37
106116,12.208012,-3.0844722,7.5
106156,12.215981,10.037716,7.92
106252,12.224861,10.042306,7.41
106315,12.231498,-0.39348334,8.97
106421,12.240975,23.661217,7.34
106423,12.240914,8.7826944,7.5
106753,12.276681,-14.481278,8.43
106949,12.29745,15.019223,8.36
10697,1.7488402,20.083149,6.292
10700,1.7344675,-15.93748,3.5
107087,12.312828,19.168109,8.04
107146,12.318473,16.548297,7.04
107148,12.320414,-3.3197894,8.02
107181,12.324262,-26.107369,8.43
107211,12.323561,39.624701,8.38
107213,12.324906,28.157222,6.38
107326,12.338289,26.001833,6.16
107383,12.345303,17.792667,4.72
107434,12.352669,-38.302667,8.12
1075-02383-1,19.93704,9.4047346,9.25
107531,12.358994,24.511972,8.94
107705,12.375594,5.3055833,6.46
10780,1.7957874,63.852501,5.63
10790,1.8323818,76.992311,8.07
107990,12.409047,4.3312222,7.96
108189,12.427953,-0.28225,7.72
10823,1.7660333,-4.2285833,8.08
108300,12.441778,18.890333,9.05
108351,12.4507,-22.389632,7.89
108510,12.46545,-8.6779167,6.75
10853,1.777422,12.411772,8.91
10882,1.7864618,24.392302,8.67
108874,12.507467,22.879829,8.76
108916,12.515097,0.66475,8.49
108942,12.511636,50.974539,7.91
108954,12.513927,53.076607,6.22
109011,12.521921,55.118782,8.08
10909,1.7782083,-24.014222,8.1
109159,12.544806,-17.220722,7.97
109202,12.541819,56.976639,8.12
109218,12.55235,1.0441111,8.1
109286,12.559717,7.2809167,8.78
109331,12.565358,-6.7777275,8.07
109333,12.566681,-14.638583,9.1
109358,12.562374,41.35748,4.26
109409,12.578443,-44.673018,5.77
109542,12.588594,36.338389,8.22
109556,12.595486,-12.025,7.99
109718,12.611033,25.791544,9.12
109749,12.621216,-40.812116,8.2
109929,12.640412,14.872415,7.64
10995,1.8057787,17.022764,7.35
1100,0.254525,-6.1380833,7.75
110044,12.65408,29.235431,8.99
11020,1.7939948,-26.750023,8.98
110315,12.685133,15.376664,7.95
110463,12.695701,55.724674,8.27
110501,12.704969,33.688833,6.64
110537,12.716479,-4.0493303,7.8
110743,12.731768,34.343717,8.78
110745,12.733156,27.325083,8.68
110833,12.737374,51.759304,7.01
110897,12.749835,39.278916,5.95
111031,12.775234,-11.812441,6.87
111066,12.775769,24.145583,6.83
111096,12.783078,-7.7996944,7.69
111153,12.780122,43.151943,7.91
111261,12.803031,-24.807,8.9
111398,12.814522,12.096722,7.1
111431,12.823718,-25.296397,8.02
111484A,12.826339,3.8182144,8.8
111484B,12.826339,3.8182194,8.9
111515,12.829119,1.1880378,8.1
111528,12.833806,-7.1971389,8.25
111563,12.838903,-24.217583,8.49
111606,12.839872,9.8294439,8.94
111631,12.845435,-0.76813167,8.48
11170,1.8322178,7.2235414,7.43
111812,12.861647,27.540722,4.93
111814,12.862656,19.228834,8.16
112019,12.895183,-27.404291,7.69
112060,12.892278,19.4815,6.42
112115,12.898736,24.635917,8.11
112208,12.920708,-28.030187,8.74
112257,12.918962,27.766359,7.8
11226,1.8375889,-6.7041944,7.07
112337,12.915864,63.927238,9.08
112415,12.939212,6.8931219,8.75
11271,1.8478014,6.5285364,8.46
112742,12.983219,-8.7388056,7.59
112758,12.983768,-9.8340855,7.54
11288,1.8389639,-23.771833,8.44
112914,12.992439,41.986763,8.6
112973,13.002094,34.919333,7.62
112988,13.002872,34.998417,7.76
113039,13.012906,14.377444,8.94
113194,13.039108,-26.786612,8.35
113414,13.060856,-16.3365,7.74
113490,13.037678,72.48525,8.35
113527,13.070128,19.397417,9.45
113595,13.079042,0.29538889,7.07
11373,1.9016988,66.176196,8.47
113938,13.113067,27.200139,9.16
113983,13.10692,57.025262,7.48
114001,13.127564,-14.188056,7.74
114161,13.14935,-13.441167,8.03
114174,13.147506,5.2072411,6.8
114335,13.172083,-32.805389,8.55
114375,13.15629,51.154972,8.49
114386,13.177756,-35.054,8.73
114506,13.169292,53.627778,9.16
114613,13.200885,-37.803022,4.85
114659,13.196867,12.730472,8.3
114710,13.197887,27.878183,4.23
114729,13.212294,-31.873349,6.69
114762,13.205472,17.517111,7.3
114783,13.212163,-2.2650397,7.57
114826,13.220311,-8.9317222,8.92
114845,13.222525,-13.471111,7.57
114946,13.23636,-19.930947,5.33
11505,1.8850861,-1.3260833,7.43
11506,1.8807039,-19.506974,7.51
11507,1.8801778,-22.434861,8.89
115383,13.279588,9.4241562,5.22
115404A,13.280848,17.017182,6.52
115404B,13.280972,17.016667,nan
115589,13.30376,-14.582096,9.8
115617,13.306754,-18.311196,4.74
115781,13.314428,33.438667,8.18
116029,13.344319,24.648833,7.88
116099,13.367908,-45.056442,10.0
11616,1.9033167,9.9508056,7.78
116258,13.374675,-0.57880556,8.22
117122,13.45767,44.707032,8.42
117126,13.471828,-0.83919444,7.44
117176,13.473836,13.778787,5.0
117207,13.489198,-35.570997,7.26
11731,1.9150112,-11.511327,8.24
117378,13.484275,42.238306,7.64
117434,13.500325,19.061833,7.23
117497,13.504684,28.567925,8.76
117576,13.508644,44.582916,8.35
117623,13.498019,64.180508,7.04
9540,1.5543417,-24.177583,6.97
117635,13.5279,-2.3180556,7.32
117762,13.538211,6.3534444,7.9
121151,13.894353,0.91947222,8.61
123613,14.137647,21.193017,7.78
124755,14.239881,41.519028,6.23
125390,14.302592,38.967028,8.21
130666,14.796251,49.559693,8.68
97606,11.231408,2.2685833,6.75
97658,11.242545,25.710385,7.78
122517,14.026236,36.224333,7.53
122973,14.086303,-9.0485064,8.08
11791,1.9256472,-8.6011944,8.86
11970,1.9733944,40.913694,8.23
117936,13.559,8.5867642,7.99
130672,14.829475,-9.2024992,7.65
130087,14.765774,10.052007,7.52
130307,14.787806,2.7032242,7.8
130322,14.792425,-0.28147222,8.05
130871,14.839154,6.8149294,9.09
132396,15.000112,-36.030472,6.9
12164,1.9962833,15.957917,8.03
12165,1.9910667,-0.25277778,8.85
122064,13.958905,61.492861,6.37
122120,13.988723,22.869754,9.04
122253,13.994867,42.04975,7.8
122255,14.015011,-6.7459722,8.64
122303,14.017552,-2.6548636,9.72
12235,2.0025444,3.097015,5.9
123239,14.112519,-14.095333,8.38
119850,13.76216,14.89152,8.46
121579,13.947989,-27.661639,7.9
126868,14.470061,-2.2279444,4.81
128311,14.600156,9.7465183,7.51
117987,13.573686,-27.50625,9.27
122563,14.042211,9.6862778,6.18
122652,14.042122,31.660855,7.172
CK00703,19.660806,45.566667,nan
11997,1.9610861,-5.2329444,9.19
120064,13.778703,25.702389,5.97
129191,14.687828,-4.9448728,8.2
1293,0.28486944,-1.6530278,8.38
126961,14.475347,2.7886944,7.02
118,0.10003611,-39.137528,8.55
118006,13.568581,0.49919444,8.79
118034,13.566036,17.468222,8.92
120917,13.865033,25.036528,8.04
125612,14.348199,-17.481521,8.31
126990,14.466139,35.577417,7.44
118082,13.578331,-9.10675,8.03
124257A,14.183599,50.252306,9.7
119802,13.754088,8.8359766,8.47
11954842,19.095578,50.300331,nan
123760,14.157386,10.243917,7.95
12380,2.0541028,58.223294,nan
123812,14.174631,-29.1342,9.69
CK00704,18.959083,45.719444,nan
118096,13.567564,33.228436,9.35
129333,14.650059,64.291655,7.61
121135,13.892656,2.6948333,9.36
129471,14.722715,-27.354963,9.64
129537,14.711792,14.708583,6.59
129601,14.703514,39.407917,8.15
12974,2.115575,-1.8236667,7.49
129814,14.736582,18.462099,7.51
129926B,14.766833,-25.444436,nan
130004,14.756717,13.846315,7.87
130048,14.770419,-7.7969167,7.14
118203,13.567394,53.728722,8.05
123,0.10439278,58.436729,5.93
123265,14.111466,-5.5183356,8.35
124642,14.232522,30.217187,8.06
12484,2.0407583,2.8158589,8.18
124897,14.261208,19.187278,-0.05
125040,14.275814,20.122083,6.25
125040B,14.275814,20.122083,6.25
125184,14.300202,-7.5423878,6.5
125455,14.326351,-5.151195,7.58
12563,2.0411861,-29.665667,6.4
125968,14.389872,-27.822028,7.76
126053,14.387579,1.2415689,6.3
126203,14.408545,-14.79068,8.26
126532,14.421495,32.791112,8.47
126583,14.432848,13.433266,8.06
12661,2.0761911,25.414305,7.44
126614,14.446745,-5.1777803,8.7
126631,14.436692,19.20925,8.26
126660,14.420006,51.851722,4.04
126831,14.474947,-22.974693,7.82
126991,14.471167,24.51725,7.92
127334,14.493558,41.795911,6.4
127374,14.521828,-11.870139,8.37
127506,14.51249,35.45377,8.82
127741,14.549469,6.9331389,7.43
12786,2.0831417,-15.678,7.79
128095,14.571483,28.48625,8.13
12885212,19.345001,52.220339,nan
128987,14.675307,-16.20929,7.24
11833,1.9395639,8.5096389,7.95
118467,13.631228,-38.896675,7.45
11850,1.946462,23.051136,7.85
118670,13.633614,22.527556,6.99
118722,13.630992,43.36675,9.16
118744,13.645367,9.9808056,7.83
118914,13.655897,31.774162,8.83
119824,13.756367,11.479306,8.3
120066,13.782534,6.350375,6.3
120136,13.787778,17.456667,4.5
120219,13.808681,-22.155722,7.94
12039,1.9636111,-21.901388,8.1
120467,13.829113,-22.111093,8.16
120476A,13.817777,26.979911,7.04
1205,0.27318253,-22.588015,7.92
12051,1.9851758,33.20968,7.14
120528,13.811206,53.261324,8.55
120531,13.824919,30.72075,7.97
120636,13.839064,21.255583,7.29
120666,13.841817,21.540806,8.87
12068975,19.681762,50.558981,nan
120690,13.85575,-24.389778,6.43
121320,13.907834,20.64178,8.2
12137,2.0059556,44.10275,7.66
122676,14.049139,14.975333,7.12
122683,14.068643,-37.264014,7.11
122742,14.058987,10.786778,6.27
12328,2.013725,-8.4715833,6.92
124102,14.176037,37.492908,8.51
124106,14.196159,-12.611766,7.92
124115,14.192022,1.3623333,6.42
12414,2.0312222,7.8645,7.06
118984,13.680764,-17.792639,7.89
124257B,14.18331,50.251578,9.6
124292,14.212567,-3.3200844,5.57
124641,14.229903,41.187583,7.99
130948,14.837725,23.911844,5.88
130992,14.861241,-24.304133,7.79
130992T,14.861028,-24.305278,nan
131023,14.850678,9.7235278,7.4
131117,14.875861,-30.577253,6.29
131156,14.856494,19.10046,4.55
131156B,14.856417,19.100556,6.97
131183,14.876967,-25.454769,7.89
131496,14.889722,18.2355,7.8
131509,14.886644,28.508272,7.93
131511,14.889935,19.1528,6.0
131580,14.881625,46.154417,8.95
131582,14.89488,23.345175,8.65
13167,2.1371528,-24.695306,8.34
131977,14.957778,-21.415475,5.74
131977A,14.957597,-21.411278,5.72
132130,14.935575,43.317583,7.91
132133,14.961969,-4.0315556,7.53
132142,14.919734,53.680347,7.73
132173,14.975145,-28.709538,7.67
132254,14.939706,49.629,5.63
132307,14.969714,6.9047222,8.15
132375,14.981386,-4.989,6.08
CK00707,19.271833,46.005,nan
134047,15.127867,5.4980833,6.16
134048,15.135114,-12.051419,7.66
134439,15.170302,-16.379404,9.07
134440,15.170269,-16.462921,9.44
13483,2.205008,21.982675,8.46
134987,15.22463,-25.309347,6.45
13507,2.2152794,40.66834,7.21
135101A,15.212078,19.286028,6.68
138573,15.545461,10.967917,7.22
144579,16.082443,39.156509,6.66
144585,16.117603,-14.071292,6.32
144657,16.086003,43.612806,8.65
15928,2.5542861,-14.362833,7.83
CK00708,19.581861,46.128889,nan
165341A,18.090918,2.4998057,4.0
175518,18.931414,-5.7442778,7.46
CK00709,19.155528,46.203333,nan
CK00710,19.535861,46.2775,nan
CK00711,19.694194,46.266389,nan
CK00712,19.199417,46.356667,nan
CK00714,19.200528,46.473333,nan
CK00716,19.832806,46.694444,nan
CK00717,18.814194,46.717778,nan
CK00719,19.43375,46.895556,nan
CK00720,19.776972,46.835,nan
CK00721,19.804556,46.834167,nan
CK00722,19.817278,46.843056,nan
CK00723,19.19375,46.9375,nan
CK00732,19.221861,47.381389,nan
CK00733,19.395611,47.3575,nan
CK00734,19.413139,47.307778,nan
CK00736,19.479611,47.456944,nan
CK00738,19.889889,47.491111,nan
CK00739,18.865583,47.578333,nan
CK00740,19.173889,47.509444,nan
CK00746,19.209222,47.724444,nan
CK00747,18.914056,47.863056,nan
CK00749,19.49175,47.880833,nan
CK00750,19.364333,47.929167,nan
CK00752,19.462278,48.141389,nan
CK00756,19.752417,48.224444,nan
CK00757,19.133306,48.375556,nan
CK00759,19.047889,48.505833,nan
CK00775,19.115861,49.975556,nan
CK00778,19.01175,50.149722,nan
CK00781,19.748139,50.286944,nan
CK00800,19.443556,38.494444,nan
CK00811,19.287694,39.153056,nan
CK00817,18.924417,39.898056,nan
CK00818,19.254139,40.033333,nan
CK00825,18.881417,40.421667,nan
CK00829,19.364111,40.562222,nan
CK00834,19.193139,40.637778,nan
CK00837,19.410583,40.75,nan
CK00842,19.527528,41.060833,nan
CK00853,19.104389,41.808333,nan
CK00857,19.007361,42.033889,nan
CK00864,19.1495,42.301111,nan
CK00869,19.442611,42.436111,nan
CK00870,19.475806,42.429167,nan
CK00872,19.284583,42.604167,nan
CK00874,19.765556,42.663333,nan
CK00875,19.779611,42.625833,nan
CK00878,19.830667,42.839722,nan
CK00880,19.524889,42.96611,15.1
CK00883,19.778861,42.967778,nan
CK00884,19.242833,43.039167,nan
CK00889,19.409167,36.577222,nan
CK00892,19.359556,43.363889,nan
CK00899,19.799,43.658333,nan
CK00901,19.011167,43.876111,nan
CK00904,19.011222,44.026389,nan
CK00906,19.306333,44.141944,nan
CK00907,19.771083,44.105833,nan
CK00912,19.705278,44.545833,nan
CK00918,18.931833,44.811389,nan
CK00921,19.456139,44.858056,nan
CK00934,19.210972,45.816389,nan
CK00935,19.601528,45.853056,nan
CK00936,18.915472,45.958611,nan
CK00939,19.505361,46.097222,nan
CK00941,19.821083,46.023056,nan
CK00950,19.510472,46.537222,nan
CK00951,19.604583,46.579167,nan
CK00952,19.856167,46.574167,nan
CK00954,19.214139,46.615,nan
CK00956,18.924389,46.789444,nan
CK00958,19.416972,36.743611,nan
CK00961,19.481278,44.618889,nan
CK00969,19.174417,39.127222,nan
CK00972,18.800028,48.541944,nan
CK00974,19.720167,45.988056,nan
CK00975,19.157444,38.713889,nan
CK00976,19.396278,38.538611,nan
CK00977,19.514639,48.851944,nan
CK00981,18.91575,44.713056,nan
CK00982,19.450806,37.098611,nan
CK00984,19.40325,36.839722,nan
CK00986,19.461722,38.013889,nan
CK00987,19.704944,42.806389,nan
CK00988,19.424333,37.609167,nan
CK00991,19.766417,47.182778,nan
CK00993,19.381917,37.2525,nan
CK00999,19.497972,37.567778,nan
CK01001,19.469639,37.376111,nan
CK01002,19.378833,37.355,nan
CK01006,19.976722,40.973333,nan
CK01010,19.423611,36.784444,nan
CK01014,19.993139,43.903889,nan
CK01015,19.273139,44.004167,nan
CK01019,19.765472,44.008889,nan
CK01020,19.528722,37.606389,nan
CK01024,19.460222,37.902222,nan
CK01026,19.093889,37.426667,nan
CK01032,19.465167,37.5325,nan
CK01048,19.932778,41.075,nan
CK01050,19.790722,41.097222,nan
CK01052,19.367361,41.244722,nan
CK01054,19.2455,41.307222,nan
CK01060,19.538972,41.135278,nan
CK01069,19.172861,44.179167,nan
CK01075,19.980044,47.291389,nan
CK01076,19.826056,47.255833,nan
CK01082,19.476306,47.157222,nan
CK01085,18.736667,47.188056,nan
CK01089,19.628889,38.355278,nan
CK01101,19.607722,38.393333,nan
CK01102,19.360889,38.343611,nan
CK01104,19.411389,38.008611,nan
CK01108,19.099361,38.374722,nan
CK01113,19.465083,38.055,nan
CK01115,19.42825,38.216389,nan
CK01116,19.392306,38.0575,nan
CK01117,19.402139,38.211944,nan
CK01118,19.443389,38.028056,nan
CK01121,19.356861,41.769722,nan
CK01127,19.347667,41.775833,nan
CK01128,19.428889,41.703333,nan
CK01137,20.113944,44.281667,nan
CK01140,20.098381,44.319722,nan
CK01141,18.848278,44.346389,nan
CK01145,19.769917,44.264444,nan
CK01146,19.041889,44.310833,nan
CK01148,18.813333,44.422222,nan
CK01150,18.784417,44.2925,nan
CK01151,18.866861,44.284167,nan
CK01152,19.779722,47.327222,nan
CK01161,19.941833,47.593611,nan
CK01162,19.257889,47.759167,nan
CK01163,19.420139,47.6975,nan
CK01165,19.404194,47.484722,nan
199178,20.898231,44.386417,7.23
CK01168,19.172444,47.6,nan
CK01169,18.770082,47.469723,13.3
CK01174,19.788111,47.353889,nan
CK01175,19.728028,47.448333,nan
CK01176,19.471222,38.842222,nan
CK01194,19.586944,38.638889,nan
CK01196,19.528167,38.477222,nan
CK01198,19.498639,38.514722,nan
CK01199,19.582917,38.939167,nan
CK01202,19.446167,38.572778,nan
CK01203,19.571222,39.036111,nan
CK01206,19.596972,38.899722,nan
CK01208,19.574583,39.0225,nan
CK01215,19.105528,39.076944,nan
CK01216,19.208917,38.996667,nan
CK01218,19.401278,38.545556,nan
CK01219,19.377778,38.568056,nan
CK01220,19.153861,39.144722,nan
CK01221,19.340473,38.702225,11.6
CK01222,19.499778,39.193056,nan
CK01225,19.708139,42.092778,nan
CK01227,19.847139,42.047222,nan
CK01230,19.929889,41.811944,nan
CK01236,19.159417,42.194722,nan
CK01239,19.478583,42.005833,nan
CK01240,19.426028,42.180556,nan
CK01241,19.583889,41.871666,12.4
CK01242,19.481889,42.035278,nan
CK01245,19.498556,42.142222,nan
CK01257,19.415,44.927222,nan
CK01266,19.071667,44.664444,nan
CK01270,19.576083,44.656944,nan
CK01271,19.617694,44.794167,nan
CK01274,18.883778,45.087778,nan
CK01275,19.948111,44.693611,nan
CK01276,19.002417,45.070833,nan
CK01278,18.9785,44.7975,nan
CK01279,19.558139,44.785,nan
CK01282,19.548667,45.053056,nan
CK01283,19.733806,44.853333,nan
CK01288,19.268,48.119722,nan
CK01299,19.552137,48.285831,9.53
CK01301,19.543111,47.729444,nan
CK01305,19.426056,48.065556,nan
CK01306,19.378417,48.294167,nan
CK01307,19.395167,48.443333,nan
CK01308,19.028278,47.834444,nan
CK01309,19.257028,48.208333,nan
CK01311,18.902194,48.094167,nan
CK01314,19.01475,47.881111,nan
CK01315,19.68625,48.374722,nan
CK01316,19.370167,48.126111,nan
CK01326,19.122333,39.760833,nan
CK01331,19.633889,39.398611,nan
CK01332,19.261083,39.594444,nan
CK01335,19.401333,39.220556,nan
CK01336,19.75725,39.115,nan
CK01338,19.485083,39.55,nan
CK01344,18.990667,39.240278,nan
CK01353,19.831028,42.882778,nan
CK01358,19.721694,42.943333,nan
CK01359,19.401361,42.462222,nan
203030,21.316172,26.230545,8.43
CK01360,19.094,42.681389,nan
CK01361,19.686972,42.475278,nan
CK01363,19.194417,42.437222,nan
CK01364,19.71775,42.424167,nan
CK01366,19.090528,42.406389,nan
CK01367,19.125833,42.471111,nan
CK01375,19.221361,42.261389,nan
CK01376,19.400917,42.283056,nan
CK01378,19.700722,42.930556,nan
CK01379,19.665694,42.7275,nan
CK01390,19.661056,45.783889,nan
CK01393,18.903694,45.614167,nan
CK01396,19.159472,46.059167,nan
CK01397,19.978356,45.970556,nan
CK01399,19.717311,45.454722,nan
CK01401,19.652667,45.391389,nan
CK01403,19.365333,45.600556,nan
CK01404,19.136972,45.180278,nan
CK01411,19.933,45.909444,nan
CK01412,19.404972,45.2425,nan
CK01413,19.023056,45.367778,nan
CK01420,19.340853,48.5775,nan
CK01424,19.488583,49.653333,nan
CK01426,18.880611,48.7775,nan
CK01427,19.190528,48.773889,nan
CK01428,19.397167,49.203611,nan
CK01431,19.134806,48.681667,nan
CK01432,18.880472,48.580278,nan
CK01434,18.900333,49.450833,nan
CK01436,18.932194,49.232778,nan
CK01438,19.552556,48.811389,nan
CK01442,19.069083,49.614444,nan
CK01444,19.826111,48.560556,nan
